SEGMENTS_DATE,CUSTOMER_ID,CUSTOMER_DESCRIPTIVE_NAME,CAMPAIGN_ID,CAMPAIGN_NAME,LAST_EXTRACTED_AT,METRICS_COST_MICROS
2025-01-08,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,c6066bb08e5e24546d891865cfa6d4e6ad4c8a10f59b6ff3a19ed2b0b6227f8d,ae5e6206ffb674bfe6959059d1ec0bd509efd029ed57fd9e84fe0cae14680dc4,2025-01-15 02:00:00.000,8901176
2025-01-04,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,90dba4e4a379095347449f13bf95c09ee10c969584bbe641ba3646e36d30262f,b86c152622fa44e6d8948b4c6f8a9c23e0023999ab7e2eb84f2fd742c8b82da1,2025-01-01 02:00:00.000,12033584
2025-01-04,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,e3f471d76ca5a88260e845da0eb0fa14afbfc4904d8e58bd631944cda8509586,7649fda096764b99f5dc64214c5d3d8c7770651f591321e57d29e62232aa4794,2025-01-13 02:00:00.000,10283202
2025-01-11,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,c6066bb08e5e24546d891865cfa6d4e6ad4c8a10f59b6ff3a19ed2b0b6227f8d,ae5e6206ffb674bfe6959059d1ec0bd509efd029ed57fd9e84fe0cae14680dc4,2025-01-09 02:00:00.000,37731535
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,43381ace279ea5444916a9c0b81db8a6a2113ffa53145b026639b1e5e52e531f,d1b46a71b055fbd99b6122722c3c89d9bd9a75069f8728daab4b9957b493006e,2025-01-07 02:00:00.000,7559130
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,f0717f502cddef676faf6a40c9df77d46f6a653a185cfb8215b56ba6ec05f97e,bdb042df4bf3ee6448f876771a26e1a6bcb434737127e279e8cc12d7da8136fd,2025-01-06 02:00:00.000,551298855
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,1d2121e5e97ab85d7abcb4509d962e6b014830bd6ba13d466fcfaab5edc3e53c,3eeac45ae11b54cd21ca786b4f60fc6f00a50199db123c77e44b6ce983f23628,2025-01-03 02:00:00.000,15993031
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,2ed75f7bc632b90deeb45995906ed1496504abba1035a200428f0096d11ae0be,12ed88b99b6531389d03dc4916143a61d227494e0cadbf1c85fcf946bec867e3,2025-01-07 02:00:00.000,80156222
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,8b897b5f1c753003f49125433283e40ff79cbd3235426fd0f3548037deb3dcf5,4d53a9c8d5ef7f495d326833af4cd3dc75d85842289ab4420f1b454ae0fa7443,2025-01-02 02:00:00.000,7275227
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,606604d889ef9d9c438d774c64b423c7f24f3bbf85fbe87f79f4279a8df48888,f109d3ff91dde5c59db4ac06f2cb4fde1749e3eb5e557644f986953bf500b474,2025-01-09 02:00:00.000,12658809
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,7b242a3a8662b722f2b81b6bcd5340896c0b1aa2a0ac2174bb96b5569d4f63fd,97d4bc90206eef1e8f0cc9efe68d4eb0fb15e7add346c2785bf2ae3bed226a7e,2024-12-31 02:00:00.000,1678644
2025-01-10,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,94c3a55f273f130c5639d87157aa535a2742fdf5cb6cd09d2c1581376e779a63,9c0b0684b385a1eafed249df23c1a766ceff7df7276e28e759ef1c3d1911d0a1,2025-01-11 02:00:00.000,194419915
2025-01-05,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,46d1e7ea6fc120c4007c5e100cf3657dd515d340257c8d7329493d5d63b67f1c,7872bd3fba16dc1963b88f1abb64c838489a4d33d0a43cfb3fc72893cd0c7018,2025-01-07 02:00:00.000,5261649
2025-01-01,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,eca19bdf29ae81840e898450ba500974c5c346d04dec1e83075cad300357e53f,bb93e3d25e6cc0d42a26fa2f07ad84b5f74ad0eebfdb0eb90dfa2dc16ce405b3,2025-01-06 02:00:00.000,193955362
2025-01-04,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,ae224e0db08837b83e9879f1cc80973317d3cd7173358b1d5c0d3b79409925df,2e624c23a298512d2502e3ce1116658252965a765c0f8dd5612cc07f5ac1893c,2025-01-05 02:00:00.000,7773708
2025-01-13,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,7240d97ecc73699075df65f42ffd2b4ad17b31fdbbe7ce4a0cedd201a0630866,11c99683cb6715610c3d6f7bb33c6583a2250c48880b5927bc23c6590a768294,2025-01-10 02:00:00.000,23572076
2025-01-06,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,893c2f85c281dad87c094d78c9ec4800bc595e3d25efdbb56d03384bad7b7e16,4fcc1e9ca00412a210483af2998eae4a67a69b2ceb097ea2a1f63087a65bf192,2025-01-13 10:45:35.000,16148856
2025-01-08,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,7a5e71a98c7f885ca26e94addb63b60742d6cb816563212bbb944ba5e9d33392,d7d88a9bcee08b8d26047e5c5271c1ff21a4ff422834a4f42d0004217edf165c,2025-01-08 02:00:00.000,59951724
2025-01-08,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,94c3a55f273f130c5639d87157aa535a2742fdf5cb6cd09d2c1581376e779a63,9c0b0684b385a1eafed249df23c1a766ceff7df7276e28e759ef1c3d1911d0a1,2025-01-15 02:00:00.000,189148569
2025-01-15,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,6454eb54c7a4be5693af3e7b4d15d82f1d20a25cb79d95293f051dd98a2aff9c,378949b9f26d43326022d7bcdce85f951889def90353dc50695b08255032687a,2025-01-23 02:00:00.000,160840731
2025-01-06,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,7bb32b88ae59ebd5d516bd0848b8950f59fe8c482f3f2f9f6ad62121572a018f,293afe31929ade352ba97cf7d8482e0dc0a9d35d73344b0f55548e857549ccbb,2025-01-15 10:45:35.000,364203026
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,3a8471cac3192ac728bb2f38957d0461b20a568e8d4f51d7b45ee47c6e8485f4,ec8b8f0cfab5477fa1e53862d963e19b5741e08be4bfcb1e5065dd6ce81c8dac,2025-01-08 02:00:00.000,47471915
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,4f1aef2ee7302520761a761e3493a6e7c6e6fdb9ec3c617ccaaeb69d0369ef07,d7f2bf05cbb7c92c6dc6ab912da43a02562769a09ca3042abb837078691f1b1f,2025-01-04 02:00:00.000,23206594
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,1e3208a78a2f3e90f18e581ce5e79c6e6a5f785c5ad1f452b4f7bce58a782bd9,537e09286853974b332b3202a9f07bf36ddb74fd01e604674c0d55751134b736,2025-01-01 02:00:00.000,12552399
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,808bbc71becb06381ee218258644793aa91773936b262ff3e86fb6f20cf905b2,e56d71b5312a641cd0abe2925a48f2642924b4dd4cc097f934a38ee52acbf97e,2025-01-05 02:00:00.000,28324199
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,74daba45a4ef0b04653049d051879167d2972a83bf522f3f8b65f95198b2fae8,ea8246af0a2dcb8df3fdafb3648c57d1766d293a9ae8fdf8ae7b23194a908c19,2024-12-31 02:00:00.000,70402112
2025-01-10,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,65139d56f22b739c458e5dade175ff339cce16c681945a818e3f8c543c68a976,1cdf5c62a55535bf15479ad2824fabd1878b591cd1ff0c147296c5d20a50374b,2025-01-11 02:00:00.000,65780844
2025-01-13,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,f0717f502cddef676faf6a40c9df77d46f6a653a185cfb8215b56ba6ec05f97e,bdb042df4bf3ee6448f876771a26e1a6bcb434737127e279e8cc12d7da8136fd,2025-01-15 02:00:00.000,1323367962
2025-01-05,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,a943e8fc2babf75f05e08a54d2adc36fbf84c72ef8ef38b0a38eca55943eaa7d,18bad88710e95ceff2cf6af972c8d669b01c776f457c909ef7898ba7c269b7f9,2025-01-14 02:00:00.000,30143660
2025-01-04,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,588ed2a885295e20884ee51329e66dfe5faf65bb8277b85966430ce75fb59b81,33307bbdd88008016680823d4a3cafbaa87e97c8281a5d86cc500e0f7d193d00,2025-01-01 02:00:00.000,7069830
2025-01-07,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,00c9c54e08b88c18a8fd9090d96dd0d1dd8b4fedd8ceeb21ce3e49b936aedc9d,c04691e85324450d834de4579a7c3efd5cc133e0cdf615a622e81d26800ac309,2025-01-09 10:45:35.000,26855544
2025-01-07,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,418267da1afe8647ea0af325e4384360fe6d307d50f5230e6a19b6d95ffa5b8c,5eea2c7064df074a51aa18a77bfd94de98e39a6507b02c1966d1f9c03d5e88be,2025-01-08 10:45:35.000,36346257
2025-01-09,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,8129c5a32478211a598cf08998d504b9d5e07fc46692750abb69d043f5b3f62b,630b1c8825f07dd883b02c3ae4c0b43d29dfc1c0373469ba66eabfbb20079750,2025-01-13 02:00:00.000,195164072
2025-01-11,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,82ed5c727b46b3695cf5813be1e96b141f8e6eeb171b70b0cdcbb9a2005e09a4,b52c8996b71560a0a14954eecd96f2c33049d76c714b888d3d3815c4930ac703,2025-01-19 02:00:00.000,281449611
2025-01-06,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,fcb4c0883790420c666789de9934081b1cb609c9b9f7ad77249de48308323fb0,e4d1cf6a4f98b7906867a323adac10e658d7e9d309e6b59dcc7d2c14fdcf53be,2025-01-04 10:45:35.000,262802406
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,41cb7505813d1380e71da53f5dc0493dfc6125d7ab5a57e1d0c246410e2ade12,b7df9d71b5a0724ed2716003a839e9ebb8e459fbafca2b71a38aa57b1a5bb2d0,2025-01-02 02:00:00.000,16088587
2025-01-11,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,760281a2a7889bdacab987ca771299af7aa094a1c312d47c7fa59e4542d097dd,01e9ff79016fd1d03ab5233dac226ae1dcbd6d3ab105ce001d58964892d531b5,2025-01-11 02:00:00.000,212069952
2025-01-01,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,ed79ff08ec7e144727ea40aa5427123d93363b03aafc506e0018c34adb8e1fab,91820827b5ff9014eea91cd9d04688db164f55eb5f38ca9922d085875e17503e,2025-01-03 02:00:00.000,6019646
2025-01-06,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,e5c0566994a948bda61144d5786242f5d3659eb961432d58819b3a01582379e3,850d48ee09e79d3ea51cda9b9dd4d309757cda9fdab567afbba3c73278e1cf01,2025-01-16 10:45:35.000,28685506
2025-01-07,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,7bb32b88ae59ebd5d516bd0848b8950f59fe8c482f3f2f9f6ad62121572a018f,293afe31929ade352ba97cf7d8482e0dc0a9d35d73344b0f55548e857549ccbb,2025-01-12 10:45:35.000,381779490
2025-01-07,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,81a1f841360e1d92b0ec1da4b74f4be97072096732e603a430515fc69edc55b7,9052da75e9ea32c969a9f65a863b01008770472a63a129a205aa21bc1d4556bc,2025-01-12 10:45:35.000,64643826
2025-01-06,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,82e69c17b21ba006c22eb141f1a2a9f80d0284b96acc05f00c189f5f575a1efa,083b094fe1986efd1fe56d1754e3456a06133a36c5140fcd391f2850e18828ac,2025-01-10 10:45:35.000,15441167
2025-01-04,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,7a5e71a98c7f885ca26e94addb63b60742d6cb816563212bbb944ba5e9d33392,d7d88a9bcee08b8d26047e5c5271c1ff21a4ff422834a4f42d0004217edf165c,2025-01-09 02:00:00.000,73252219
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,ea853d9ae28c3cf8dc46a8bb142a7501786702932b60172dbbd08649c9850c13,feb0145c85c3e50d03a106c349234be9585d6031a060e73bdf587d04fde96ed8,2024-12-31 02:00:00.000,29813577
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,d614a58729e9d5345e1caecbdfdbbbd70a09ce5470cc72b2a8ecee8b2012b60c,cb394e7f49cb70b54d5b98e0e3d1387d4f16cb0ab40a59c188ea602df246f646,2025-01-08 02:00:00.000,11228708
2025-01-12,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,5625114693320210d16d53f237b325d26ce97bbc73e517d3a16582ab68650074,014012259cd3a233469e022f74254363195b87724e9a1ec7c981299d020054b6,2025-01-11 02:00:00.000,29217340
2025-01-07,35d2da356bafc486fe6a3f81cd893c5cbf9df2914574ef51e53950b581eb0a2c,58c78f7642a6427a5ca9bea28a620d81f85c57e60a4e245e238ab73116030102,f5a61ec3e6bf7aae72961d7c84af86faa3717b7a4c988da923131f016f4e4b15,6c305a96faa44495aa0695a0fc98be1b82ba047d801a48cffee9aa40682eaec4,2025-01-12 10:45:35.000,362254428
2025-01-11,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,e5cf888ff43fc288255b51e3dcd6b7204b897a3de5e8363d21dfb7b3efccba4d,13258dfe8830b71daee66b1f69f71fb7c5811b7f67f16e06fd3166e6b5c5334c,2025-01-11 02:00:00.000,15784279
2025-01-09,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,a943e8fc2babf75f05e08a54d2adc36fbf84c72ef8ef38b0a38eca55943eaa7d,18bad88710e95ceff2cf6af972c8d669b01c776f457c909ef7898ba7c269b7f9,2025-01-13 02:00:00.000,56477149
2025-01-05,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,6454eb54c7a4be5693af3e7b4d15d82f1d20a25cb79d95293f051dd98a2aff9c,378949b9f26d43326022d7bcdce85f951889def90353dc50695b08255032687a,2025-01-06 02:00:00.000,248626914
2025-01-07,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,7e9aaa6d226632286ddf906d325a0fadc372c76d69ccb7a2164791d24ddc22b9,17fb7fb1833c96abc858de16694e3af1a96e213b93a834b38212618f66c52728,2025-01-06 10:45:35.000,3265038
2025-01-04,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,035ca15860714d2aa227d9118b56be289c794f9866f65ece380638735cb6f628,198df5e98f569dd8074a85d68f172be9dc70650cef6b8c5b978c6fad6c70b66a,2025-01-01 02:00:00.000,52423179
2025-01-14,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,3a8471cac3192ac728bb2f38957d0461b20a568e8d4f51d7b45ee47c6e8485f4,ec8b8f0cfab5477fa1e53862d963e19b5741e08be4bfcb1e5065dd6ce81c8dac,2025-01-20 02:00:00.000,33223674
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,46d1e7ea6fc120c4007c5e100cf3657dd515d340257c8d7329493d5d63b67f1c,7872bd3fba16dc1963b88f1abb64c838489a4d33d0a43cfb3fc72893cd0c7018,2024-12-31 02:00:00.000,37676011
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,cf79016ab409a2fe8e569472b6bbe087dd7a3adad6146c9e98960d85ec558453,7edaf08ad8c3a012eb9e1318e57276731451429816961c46fe6ec9f5937f86f9,2025-01-03 02:00:00.000,32499171
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,6f4a7c05a218cd10309f34a72dd2b7576ffeab6d6b21ff998769a42c87fb0689,b34d768f04f601037bef4c519c8dee0c36577d5259cf38abb3e7a6449d9bd5a4,2025-01-01 02:00:00.000,6449770
2025-01-01,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,2ed75f7bc632b90deeb45995906ed1496504abba1035a200428f0096d11ae0be,12ed88b99b6531389d03dc4916143a61d227494e0cadbf1c85fcf946bec867e3,2025-01-10 02:00:00.000,60694719
2025-01-15,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,99dc40b06a1ae7d06f3ef23f7b5475acab42f4d65ead4c05c0b8c82a16984146,6a8dc48b8cb21c72af9d984f4d6712a654aac7d1b1e1dd24e001c0f771a3b9b2,2025-01-16 02:00:00.000,11704884
2025-01-14,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,9e6f4d0c0c76b87ef7004366a92b9c3ac805efcb11b34ee5ba01d6052a6d066d,5aa309263ea097d11768fe6c13b931518b222220d880c314bccb23e767d27797,2025-01-22 02:00:00.000,17524910
2025-01-05,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,ed79ff08ec7e144727ea40aa5427123d93363b03aafc506e0018c34adb8e1fab,91820827b5ff9014eea91cd9d04688db164f55eb5f38ca9922d085875e17503e,2025-01-14 02:00:00.000,37503546
2025-01-07,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,8b90276717846069f97f46b48946d44bc0e8e8d54681a915566ee1d20a00e914,372ba47ecae99375f3e25a0f8eaf49a354e22d379816280cf633f8ce0ad82b8d,2025-01-07 10:45:35.000,10101746
2025-01-07,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,3a8471cac3192ac728bb2f38957d0461b20a568e8d4f51d7b45ee47c6e8485f4,ec8b8f0cfab5477fa1e53862d963e19b5741e08be4bfcb1e5065dd6ce81c8dac,2025-01-04 10:45:35.000,16199611
2025-01-07,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,443cd6fd482e9aba5000da1c0f931c80104afe21b0093f3704f858e4e337413d,bcddd42be8797523c20832cc70e73422e73bb79efeff261dcebb3ded9d5c428c,2025-01-12 10:45:35.000,19102017
2025-01-03,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,588ed2a885295e20884ee51329e66dfe5faf65bb8277b85966430ce75fb59b81,33307bbdd88008016680823d4a3cafbaa87e97c8281a5d86cc500e0f7d193d00,2024-12-31 02:00:00.000,9929602
2025-01-08,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,b2e2f2b030f5fa1b0663ce08138eb300d64196b1cf548dc4f226b97bc25cd640,8793d9e224f6e8000800e712af4986b8f15e364414b8434c1a93d94bf0e8458c,2025-01-09 02:00:00.000,90342491
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,81a1f841360e1d92b0ec1da4b74f4be97072096732e603a430515fc69edc55b7,9052da75e9ea32c969a9f65a863b01008770472a63a129a205aa21bc1d4556bc,2024-12-30 02:00:00.000,34853615
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,2c067436fb503e2171cbb2403dc0f25c333b1535d394bf8500f39abe447c9c06,8421ea8c0ab6838926df105c40286eafb298fad51729547218f7b271a66492cb,2025-01-02 02:00:00.000,35527703
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,8b90276717846069f97f46b48946d44bc0e8e8d54681a915566ee1d20a00e914,372ba47ecae99375f3e25a0f8eaf49a354e22d379816280cf633f8ce0ad82b8d,2025-01-05 02:00:00.000,24480814
2025-01-02,471a02e3f921d7db76921ae5f20300e1d182bb816986ee83b4f3e3dcfac63454,5c14ed095307b6e4b2630d52a404a0cca4cd0591c77eb788634de14d288f1ebe,3d29317934c4ce42a6342c9f5581dbcb27292bba9a61546a42d389d757ac9d8a,d6640d2fa41d0a7a941e2175acf3fd9eae4aee263aac8734f74738638c5f20ad,2025-01-11 02:00:00.000,12815863
2025-01-03,607cb5a07e89f5d2783fd1a21b5a8572fe725a127ce35d07a954759b979b653e,e69f7c473b0ec3104e71574ca3d4f8d6d5a1a4d594d564788e31ab56e8caee8b,844e8adf15d67a9e569d6e0030044e9fb66ec3fd8a0035d76a730af531ecd762,f76fa8564c9eac256d7ddcf198c9fa1a56934bca6bcde750149831e4edf6f680,2025-01-12 02:00:00.000,27908087
